counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp,key_press
275,-181.95001220703125,132.15000915527344,213.92799377441406,-102.9000015258789,-99.45000457763672,363.0,10.350000381469727,-26.250001907348633,347.2699890136719,85.6500015258789,-42.60000228881836,381.6340026855469,-203.40000915527344,105.45000457763672,310.7279968261719,-47.10000228881836,218.25001525878906,371.9540100097656,46.20000076293945,280.5,362.0320129394531,52.20000076293945,357.0,406.802001953125,1755950631.5732014,none
276,-175.5,127.80000305175781,216.1060028076172,-106.20000457763672,-101.70000457763672,361.3059997558594,16.200000762939453,-25.350000381469727,338.0740051269531,82.5,-43.80000305175781,385.74798583984375,-210.45001220703125,103.6500015258789,311.4540100097656,-43.35000228881836,215.40000915527344,363.9679870605469,47.25,282.1500244140625,361.5480041503906,55.80000305175781,353.4000244140625,397.12200927734375,1755950631.5770366,none
277,-177.75,129.0,217.55799865722656,-106.05000305175781,-97.6500015258789,363.24200439453125,10.65000057220459,-22.80000114440918,346.05999755859375,82.95000457763672,-43.35000228881836,382.3599853515625,-210.75001525878906,103.50000762939453,297.1759948730469,-40.05000305175781,219.45001220703125,372.9219970703125,45.30000305175781,282.9000244140625,363.24200439453125,54.30000305175781,355.3500061035156,407.04400634765625,1755950631.5810337,none
278,-175.0500030517578,127.35000610351562,215.6219940185547,-103.6500015258789,-99.30000305175781,362.5159912109375,8.25,-24.150001525878906,349.9320068359375,83.25,-41.85000228881836,381.6340026855469,-202.20001220703125,103.20000457763672,314.3580017089844,-39.75,213.75001525878906,368.3240051269531,46.5,284.25,360.8219909667969,44.10000228881836,355.3500061035156,410.4320068359375,1755950631.584679,none
279,-177.3000030517578,129.60000610351562,211.0240020751953,-102.30000305175781,-104.70000457763672,363.72601318359375,13.350000381469727,-31.05000114440918,340.4939880371094,85.5,-43.05000305175781,392.2820129394531,-206.10000610351562,106.35000610351562,309.51800537109375,-39.0,219.60000610351562,370.9859924316406,45.60000228881836,278.25,364.4519958496094,52.35000228881836,350.25,410.4320068359375,1755950631.5886116,none
280,-176.10000610351562,130.0500030517578,220.70399475097656,-103.35000610351562,-107.55000305175781,355.49798583984375,10.65000057220459,-22.200000762939453,342.42999267578125,83.55000305175781,-41.400001525878906,385.0220031738281,-208.35000610351562,109.35000610351562,308.54998779296875,-40.35000228881836,216.90000915527344,368.8079833984375,44.85000228881836,286.5,365.41998291015625,47.10000228881836,352.3500061035156,396.63800048828125,1755950631.5926116,none
281,-180.75,133.20001220703125,211.99200439453125,-104.55000305175781,-100.6500015258789,355.98199462890625,11.25,-24.450000762939453,340.2519836425781,84.1500015258789,-42.45000076293945,386.9580078125,-209.10000610351562,107.85000610351562,308.7919921875,-43.35000228881836,217.8000030517578,372.43798828125,44.85000228881836,280.0500183105469,366.38800048828125,46.80000305175781,354.45001220703125,406.802001953125,1755950631.5971477,none
282,-181.95001220703125,132.75,219.00999450683594,-107.70000457763672,-99.9000015258789,361.5480041503906,12.0,-23.25,339.76800537109375,87.30000305175781,-42.900001525878906,381.3919982910156,-212.85000610351562,105.00000762939453,303.9519958496094,-39.150001525878906,213.45001220703125,371.9540100097656,46.20000076293945,281.4000244140625,363.72601318359375,56.250003814697266,353.25,394.4599914550781,1755950631.6011581,none
283,-179.10000610351562,130.20001220703125,217.07400512695312,-105.45000457763672,-102.00000762939453,355.2560119628906,13.050000190734863,-23.700000762939453,332.2659912109375,83.4000015258789,-42.900001525878906,384.0539855957031,-207.45001220703125,104.10000610351562,305.1619873046875,-42.900001525878906,211.50001525878906,369.7760009765625,45.75,282.9000244140625,359.3699951171875,55.05000305175781,349.0500183105469,412.1260070800781,1755950631.6042492,none
284,-169.35000610351562,129.75,218.0419921875,-104.85000610351562,-105.1500015258789,359.85400390625,10.65000057220459,-27.150001525878906,341.94598388671875,81.60000610351562,-38.85000228881836,387.9259948730469,-207.90000915527344,105.00000762939453,302.74200439453125,-48.150001525878906,215.85000610351562,363.72601318359375,48.0,278.8500061035156,365.1780090332031,45.0,351.3000183105469,401.4779968261719,1755950631.6077688,none
285,-177.15000915527344,135.0,210.05599975585938,-102.75000762939453,-98.55000305175781,355.0140075683594,10.200000762939453,-19.350000381469727,337.5899963378906,79.5,-44.70000076293945,384.7799987792969,-212.70001220703125,107.70000457763672,306.1300048828125,-41.25,216.90000915527344,367.5979919433594,42.45000076293945,280.5,366.38800048828125,61.95000076293945,353.1000061035156,414.5459899902344,1755950631.61178,none
286,-178.95001220703125,134.40000915527344,215.6219940185547,-100.6500015258789,-101.10000610351562,365.90399169921875,12.600000381469727,-21.150001525878906,343.8819885253906,82.80000305175781,-39.60000228881836,390.8299865722656,-213.45001220703125,106.80000305175781,315.5679931640625,-42.75,219.45001220703125,371.2279968261719,44.25,284.25,365.90399169921875,52.05000305175781,353.1000061035156,409.22198486328125,1755950631.6162624,none
287,-182.70001220703125,132.3000030517578,214.41200256347656,-104.55000305175781,-104.85000610351562,369.7760009765625,11.40000057220459,-25.500001907348633,343.8819885253906,84.1500015258789,-45.900001525878906,382.1180114746094,-210.00001525878906,109.50000762939453,307.3399963378906,-45.75,213.15000915527344,374.6159973144531,41.10000228881836,284.25,363.72601318359375,47.25,352.5,408.2539978027344,1755950631.6207385,none
288,-178.35000610351562,128.5500030517578,214.89599609375,-95.4000015258789,-105.30000305175781,354.2879943847656,12.450000762939453,-26.400001525878906,348.2380065917969,79.6500015258789,-41.70000076293945,385.74798583984375,-209.40000915527344,105.75000762939453,305.40399169921875,-40.95000076293945,212.85000610351562,369.2919921875,45.45000076293945,282.3000183105469,368.0820007324219,53.85000228881836,350.1000061035156,406.07598876953125,1755950631.6242778,none
289,-175.35000610351562,134.5500030517578,214.89599609375,-104.55000305175781,-108.75000762939453,356.7080078125,12.750000953674316,-24.0,348.4800109863281,83.10000610351562,-40.650001525878906,384.0539855957031,-209.25001525878906,101.10000610351562,310.7279968261719,-42.0,215.5500030517578,375.583984375,49.80000305175781,279.0,367.1139831542969,55.650001525878906,348.75,404.8659973144531,1755950631.62901,none
290,-179.25,130.0500030517578,215.13800048828125,-102.9000015258789,-104.70000457763672,366.87200927734375,8.25,-22.5,343.8819885253906,83.25,-39.30000305175781,387.6839904785156,-209.85000610351562,107.70000457763672,303.7099914550781,-42.900001525878906,217.35000610351562,369.7760009765625,47.400001525878906,285.9000244140625,362.5159912109375,49.95000076293945,355.5,405.1080017089844,1755950631.6330085,none
291,-174.15000915527344,138.15000915527344,213.68600463867188,-105.45000457763672,-104.25000762939453,364.4519958496094,13.050000190734863,-24.150001525878906,345.8179931640625,88.95000457763672,-43.80000305175781,385.0220031738281,-209.5500030517578,102.9000015258789,307.8240051269531,-38.55000305175781,217.20001220703125,369.7760009765625,46.05000305175781,283.0500183105469,365.41998291015625,57.000003814697266,355.0500183105469,403.1719970703125,1755950631.6375465,none
292,-175.0500030517578,129.0,216.58999633789062,-98.4000015258789,-95.10000610351562,358.1600036621094,9.15000057220459,-23.25,340.2519836425781,84.30000305175781,-43.80000305175781,384.0539855957031,-207.60000610351562,103.6500015258789,312.66400146484375,-43.5,218.10000610351562,366.6300048828125,48.750003814697266,284.8500061035156,360.8219909667969,54.000003814697266,353.4000244140625,400.26800537109375,1755950631.641546,none
293,-177.60000610351562,131.25,215.6219940185547,-101.4000015258789,-100.95000457763672,362.5159912109375,9.75,-22.950000762939453,340.4939880371094,85.20000457763672,-45.75,384.2959899902344,-213.45001220703125,104.25000762939453,310.0019836425781,-40.650001525878906,214.8000030517578,368.0820007324219,49.500003814697266,286.95001220703125,361.0639953613281,56.250003814697266,354.1500244140625,408.9800109863281,1755950631.6451766,none
294,-177.60000610351562,133.0500030517578,212.95999145507812,-101.10000610351562,-102.45000457763672,364.4519958496094,15.90000057220459,-23.700000762939453,339.0419921875,84.9000015258789,-38.85000228881836,382.3599853515625,-209.40000915527344,103.20000457763672,309.51800537109375,-38.10000228881836,217.0500030517578,371.2279968261719,47.400001525878906,278.8500061035156,362.5159912109375,48.900001525878906,355.95001220703125,411.3999938964844,1755950631.6492639,none
295,-177.0,133.5,216.34799194335938,-98.10000610351562,-100.50000762939453,364.2099914550781,14.40000057220459,-28.200000762939453,346.54400634765625,88.5,-43.650001525878906,387.9259948730469,-209.10000610351562,106.6500015258789,308.3079833984375,-42.60000228881836,217.65000915527344,364.6940002441406,46.650001525878906,287.25,369.2919921875,53.85000228881836,353.25,400.7519836425781,1755950631.6531994,none
296,-177.45001220703125,132.60000610351562,218.5260009765625,-103.80000305175781,-109.35000610351562,358.1600036621094,19.650001525878906,-26.400001525878906,341.94598388671875,82.5,-41.25,383.08599853515625,-208.20001220703125,108.9000015258789,314.1159973144531,-42.75,215.85000610351562,368.5660095214844,44.25,280.20001220703125,361.7900085449219,51.60000228881836,355.5,409.70599365234375,1755950631.6574974,none
297,-178.95001220703125,128.70001220703125,213.68600463867188,-106.05000305175781,-99.1500015258789,361.7900085449219,18.900001525878906,-22.650001525878906,344.6080017089844,87.9000015258789,-40.5,380.1820068359375,-208.95001220703125,103.6500015258789,312.17999267578125,-41.25,212.10000610351562,373.64801025390625,42.0,279.75,364.9360046386719,54.60000228881836,356.1000061035156,414.5459899902344,1755950631.661485,none
298,-179.25,136.20001220703125,215.6219940185547,-105.45000457763672,-101.10000610351562,360.5799865722656,11.25,-21.0,347.9960021972656,77.4000015258789,-43.05000305175781,389.86199951171875,-210.3000030517578,108.00000762939453,311.2120056152344,-44.25,216.45001220703125,368.5660095214844,45.900001525878906,282.45001220703125,360.09600830078125,49.05000305175781,352.3500061035156,405.833984375,1755950631.6653051,none
299,-178.35000610351562,130.0500030517578,217.55799865722656,-107.25000762939453,-102.00000762939453,366.38800048828125,15.15000057220459,-28.350000381469727,352.593994140625,85.35000610351562,-43.650001525878906,386.9580078125,-210.75001525878906,112.20000457763672,301.2900085449219,-42.75,215.70001220703125,370.5019836425781,42.150001525878906,283.0500183105469,360.09600830078125,48.60000228881836,356.25,407.2860107421875,1755950631.6693916,none
300,-176.85000610351562,131.40000915527344,214.65399169921875,-105.1500015258789,-104.70000457763672,362.0320129394531,14.40000057220459,-20.850000381469727,350.8999938964844,85.95000457763672,-45.45000076293945,380.42401123046875,-205.20001220703125,106.20000457763672,307.8240051269531,-42.0,216.75001525878906,370.01800537109375,42.900001525878906,283.0500183105469,364.2099914550781,53.400001525878906,354.1500244140625,408.0119934082031,1755950631.6735759,none
301,-176.10000610351562,131.5500030517578,210.5399932861328,-101.55000305175781,-102.75000762939453,361.5480041503906,12.450000762939453,-22.650001525878906,337.1059875488281,84.1500015258789,-39.0,386.71600341796875,-210.15000915527344,104.55000305175781,305.64599609375,-48.60000228881836,212.70001220703125,366.6300048828125,47.70000076293945,282.1500244140625,362.75799560546875,48.900001525878906,351.0,409.22198486328125,1755950631.6771686,none
302,-177.75,135.3000030517578,215.6219940185547,-105.30000305175781,-103.6500015258789,369.53399658203125,12.90000057220459,-23.850000381469727,337.3479919433594,84.1500015258789,-38.10000228881836,386.4739990234375,-207.3000030517578,108.30000305175781,307.8240051269531,-47.70000076293945,217.0500030517578,378.97198486328125,44.10000228881836,279.1500244140625,358.1600036621094,53.55000305175781,346.8000183105469,401.2359924316406,1755950631.6812613,none
303,-177.45001220703125,131.10000610351562,216.1060028076172,-100.80000305175781,-102.75000762939453,359.12799072265625,13.950000762939453,-22.200000762939453,342.18798828125,86.10000610351562,-38.70000076293945,386.71600341796875,-208.35000610351562,107.25000762939453,316.5360107421875,-42.75,219.3000030517578,366.87200927734375,44.25,280.5,361.3059997558594,49.35000228881836,354.0,401.2359924316406,1755950631.6855545,none
304,-174.60000610351562,132.60000610351562,214.1699981689453,-98.70000457763672,-104.10000610351562,368.0820007324219,10.800000190734863,-20.850000381469727,342.6719970703125,86.55000305175781,-40.80000305175781,378.7300109863281,-206.10000610351562,102.75000762939453,310.9700012207031,-39.0,213.00001525878906,363.9679870605469,48.750003814697266,284.70001220703125,362.27398681640625,47.70000076293945,353.25,403.89801025390625,1755950631.6895654,none
305,-179.10000610351562,132.0,212.4759979248047,-103.95000457763672,-99.45000457763672,359.12799072265625,11.550000190734863,-22.650001525878906,343.6399841308594,84.30000305175781,-40.05000305175781,380.1820068359375,-212.40000915527344,104.25000762939453,306.6139831542969,-46.80000305175781,218.25001525878906,376.30999755859375,48.900001525878906,279.9000244140625,363.72601318359375,50.10000228881836,358.8000183105469,407.04400634765625,1755950631.6926074,none
306,-182.70001220703125,130.95001220703125,218.0419921875,-100.50000762939453,-99.45000457763672,362.0320129394531,10.050000190734863,-21.150001525878906,347.9960021972656,82.95000457763672,-37.5,383.08599853515625,-204.3000030517578,105.45000457763672,314.3580017089844,-40.5,211.35000610351562,373.64801025390625,51.60000228881836,281.25,359.3699951171875,51.900001525878906,352.8000183105469,401.9620056152344,1755950631.6972194,none
307,-179.10000610351562,135.60000610351562,211.99200439453125,-103.20000457763672,-105.45000457763672,358.1600036621094,12.750000953674316,-21.150001525878906,341.94598388671875,88.6500015258789,-40.5,384.5379943847656,-208.20001220703125,108.60000610351562,304.1940002441406,-45.60000228881836,212.70001220703125,367.5979919433594,47.70000076293945,280.0500183105469,358.885986328125,48.750003814697266,347.8500061035156,400.0260009765625,1755950631.701127,none
308,-177.45001220703125,133.5,213.20199584960938,-105.60000610351562,-99.00000762939453,354.0459899902344,15.000000953674316,-25.500001907348633,348.2380065917969,85.80000305175781,-46.80000305175781,384.2959899902344,-206.85000610351562,108.75000762939453,313.6319885253906,-48.150001525878906,220.95001220703125,370.01800537109375,43.80000305175781,278.5500183105469,355.739990234375,54.000003814697266,350.25,412.6099853515625,1755950631.7052886,none
309,-181.5,131.40000915527344,214.41200256347656,-103.05000305175781,-102.1500015258789,366.38800048828125,12.90000057220459,-26.700000762939453,338.79998779296875,82.20000457763672,-41.70000076293945,383.81201171875,-214.95001220703125,106.95000457763672,308.54998779296875,-41.10000228881836,214.20001220703125,364.9360046386719,42.0,279.9000244140625,365.90399169921875,50.70000076293945,349.5,406.07598876953125,1755950631.7092903,none
310,-179.70001220703125,126.9000015258789,211.75,-106.05000305175781,-106.35000610351562,357.4339904785156,12.750000953674316,-20.400001525878906,333.9599914550781,83.25,-45.150001525878906,378.4880065917969,-205.8000030517578,112.50000762939453,302.0159912109375,-40.80000305175781,215.25001525878906,366.6300048828125,47.10000228881836,278.5500183105469,362.0320129394531,52.20000076293945,355.5,409.4639892578125,1755950631.7134068,none
311,-178.35000610351562,131.10000610351562,216.58999633789062,-104.10000610351562,-97.05000305175781,358.4020080566406,9.90000057220459,-23.25,342.6719970703125,82.5,-42.0,388.4100036621094,-207.3000030517578,104.25000762939453,304.1940002441406,-42.45000076293945,213.60000610351562,375.1000061035156,48.0,283.6500244140625,365.41998291015625,55.80000305175781,351.45001220703125,405.833984375,1755950631.716709,none
312,-179.85000610351562,136.0500030517578,213.20199584960938,-97.80000305175781,-102.75000762939453,360.3380126953125,13.65000057220459,-22.950000762939453,338.0740051269531,77.10000610351562,-34.35000228881836,382.3599853515625,-204.75001525878906,105.00000762939453,314.3580017089844,-45.150001525878906,217.65000915527344,369.04998779296875,49.35000228881836,283.6500244140625,362.75799560546875,47.10000228881836,353.25,411.1579895019531,1755950631.721338,none
313,-178.5,129.90000915527344,212.4759979248047,-99.60000610351562,-105.30000305175781,360.8219909667969,9.300000190734863,-24.750001907348633,341.94598388671875,79.6500015258789,-43.5,389.6199951171875,-209.85000610351562,107.25000762939453,307.5820007324219,-44.400001525878906,218.10000610351562,366.14599609375,45.900001525878906,280.6500244140625,357.9179992675781,52.500003814697266,356.70001220703125,409.22198486328125,1755950631.7256818,none
314,-178.65000915527344,130.0500030517578,215.3800048828125,-100.20000457763672,-101.70000457763672,368.0820007324219,12.90000057220459,-23.100000381469727,347.0279846191406,88.80000305175781,-44.55000305175781,382.60198974609375,-207.15000915527344,106.80000305175781,304.9200134277344,-46.650001525878906,214.8000030517578,367.1139831542969,44.85000228881836,286.5,357.6759948730469,57.150001525878906,354.6000061035156,403.656005859375,1755950631.729496,none
315,-178.20001220703125,134.25,217.07400512695312,-103.20000457763672,-99.75000762939453,363.4840087890625,12.90000057220459,-25.650001525878906,345.8179931640625,82.95000457763672,-43.05000305175781,378.7300109863281,-209.5500030517578,107.85000610351562,306.1300048828125,-43.5,213.60000610351562,375.1000061035156,44.400001525878906,283.95001220703125,362.75799560546875,50.400001525878906,348.75,408.0119934082031,1755950631.7334213,none
316,-177.45001220703125,128.70001220703125,219.49400329589844,-99.1500015258789,-104.4000015258789,362.5159912109375,12.600000381469727,-25.05000114440918,340.2519836425781,84.75,-38.400001525878906,387.6839904785156,-207.60000610351562,105.30000305175781,309.03399658203125,-46.650001525878906,216.15000915527344,370.01800537109375,49.80000305175781,286.95001220703125,363.72601318359375,51.45000076293945,353.4000244140625,408.7380065917969,1755950631.7375147,none
317,-174.45001220703125,132.60000610351562,213.68600463867188,-106.80000305175781,-100.50000762939453,356.2239990234375,11.850000381469727,-24.750001907348633,347.0279846191406,84.9000015258789,-42.900001525878906,382.1180114746094,-211.8000030517578,108.00000762939453,308.54998779296875,-42.75,213.60000610351562,367.1139831542969,46.35000228881836,282.75,359.61199951171875,46.05000305175781,352.5,405.1080017089844,1755950631.7415135,none
318,-180.3000030517578,129.3000030517578,215.86399841308594,-101.70000457763672,-105.00000762939453,357.4339904785156,14.850000381469727,-21.75,350.4159851074219,86.4000015258789,-40.05000305175781,383.57000732421875,-211.20001220703125,109.80000305175781,302.74200439453125,-43.35000228881836,220.0500030517578,367.1139831542969,47.10000228881836,282.45001220703125,362.0320129394531,55.35000228881836,348.45001220703125,398.8160095214844,1755950631.7452319,none
319,-176.10000610351562,128.5500030517578,216.58999633789062,-100.20000457763672,-102.30000305175781,367.8399963378906,9.75,-28.650001525878906,351.3840026855469,78.45000457763672,-40.80000305175781,387.9259948730469,-206.5500030517578,106.05000305175781,309.51800537109375,-42.150001525878906,215.40000915527344,368.0820007324219,53.400001525878906,283.20001220703125,365.6619873046875,50.70000076293945,351.75,407.5279846191406,1755950631.748922,none
320,-177.75,131.70001220703125,208.8459930419922,-106.95000457763672,-94.5,360.3380126953125,11.100000381469727,-23.55000114440918,342.18798828125,88.95000457763672,-42.75,382.843994140625,-203.10000610351562,110.85000610351562,310.0019836425781,-41.70000076293945,214.8000030517578,370.5019836425781,46.95000076293945,286.95001220703125,361.0639953613281,45.900001525878906,346.95001220703125,400.510009765625,1755950631.7529204,none
321,-177.0,129.15000915527344,219.73599243164062,-99.30000305175781,-104.4000015258789,363.9679870605469,14.700000762939453,-22.80000114440918,352.35198974609375,85.5,-42.0,389.37799072265625,-209.70001220703125,108.75000762939453,311.69598388671875,-39.45000076293945,218.85000610351562,368.3240051269531,41.10000228881836,281.8500061035156,362.27398681640625,51.750003814697266,352.20001220703125,405.5920104980469,1755950631.7566433,none
322,-180.75,134.25,212.23399353027344,-105.1500015258789,-104.4000015258789,362.0320129394531,15.000000953674316,-24.450000762939453,345.8179931640625,82.6500015258789,-42.30000305175781,382.843994140625,-210.45001220703125,104.70000457763672,309.51800537109375,-43.80000305175781,217.20001220703125,362.5159912109375,48.30000305175781,285.3000183105469,363.4840087890625,55.35000228881836,348.75,405.3500061035156,1755950631.761448,none
323,-175.95001220703125,129.0,222.63999938964844,-103.50000762939453,-101.10000610351562,361.0639953613281,10.350000381469727,-25.650001525878906,341.7040100097656,88.20000457763672,-45.60000228881836,387.20001220703125,-204.3000030517578,106.05000305175781,310.0019836425781,-44.85000228881836,214.0500030517578,371.2279968261719,39.45000076293945,278.4000244140625,363.4840087890625,50.250003814697266,352.0500183105469,400.510009765625,1755950631.7645485,none
324,-176.85000610351562,130.5,218.76800537109375,-101.85000610351562,-99.45000457763672,363.4840087890625,11.40000057220459,-26.100000381469727,343.8819885253906,82.80000305175781,-48.45000076293945,384.0539855957031,-210.45001220703125,106.20000457763672,311.4540100097656,-46.35000228881836,219.3000030517578,373.16400146484375,49.05000305175781,282.75,365.90399169921875,51.60000228881836,348.9000244140625,405.833984375,1755950631.7689044,none
325,-177.15000915527344,128.85000610351562,209.08799743652344,-102.60000610351562,-102.00000762939453,359.61199951171875,14.250000953674316,-23.850000381469727,342.6719970703125,86.70000457763672,-46.05000305175781,380.42401123046875,-208.35000610351562,113.10000610351562,299.59600830078125,-40.5,216.90000915527344,367.8399963378906,46.35000228881836,282.3000183105469,359.61199951171875,54.000003814697266,352.95001220703125,404.6239929199219,1755950631.7727377,none
326,-172.8000030517578,132.3000030517578,216.34799194335938,-102.00000762939453,-104.55000305175781,362.75799560546875,14.850000381469727,-24.150001525878906,346.05999755859375,82.6500015258789,-39.30000305175781,378.7300109863281,-210.75001525878906,105.9000015258789,313.6319885253906,-39.0,216.00001525878906,372.19598388671875,51.750003814697266,284.4000244140625,365.41998291015625,44.85000228881836,345.75,403.656005859375,1755950631.7772899,none
327,-178.95001220703125,130.0500030517578,219.97799682617188,-97.95000457763672,-107.25000762939453,361.7900085449219,13.950000762939453,-20.400001525878906,346.302001953125,82.6500015258789,-38.25,382.60198974609375,-214.35000610351562,105.30000305175781,304.1940002441406,-45.30000305175781,211.20001220703125,371.4700012207031,46.650001525878906,285.3000183105469,360.5799865722656,55.500003814697266,349.8000183105469,405.833984375,1755950631.7813718,none
328,-177.60000610351562,135.75,217.3159942626953,-102.1500015258789,-103.6500015258789,357.9179992675781,14.40000057220459,-19.950000762939453,345.0920104980469,85.95000457763672,-42.60000228881836,378.7300109863281,-206.5500030517578,102.1500015258789,304.9200134277344,-43.20000076293945,216.00001525878906,371.7120056152344,48.150001525878906,284.4000244140625,359.3699951171875,50.250003814697266,346.6500244140625,404.6239929199219,1755950631.7855623,none
329,-180.0,135.0,225.78599548339844,-103.95000457763672,-103.6500015258789,359.85400390625,11.100000381469727,-25.950000762939453,344.3659973144531,82.20000457763672,-46.35000228881836,384.7799987792969,-206.85000610351562,103.6500015258789,305.1619873046875,-44.70000076293945,210.3000030517578,368.0820007324219,51.150001525878906,286.0500183105469,363.0,46.80000305175781,352.3500061035156,406.3179931640625,1755950631.7895434,none
330,-180.75,132.60000610351562,216.83200073242188,-104.85000610351562,-102.75000762939453,357.6759948730469,12.90000057220459,-22.05000114440918,341.94598388671875,82.20000457763672,-39.60000228881836,386.23199462890625,-211.95001220703125,108.9000015258789,306.6139831542969,-42.45000076293945,214.0500030517578,365.90399169921875,42.60000228881836,283.0500183105469,364.9360046386719,53.70000076293945,347.70001220703125,411.6419982910156,1755950631.7935586,none
331,-181.65000915527344,129.75,224.33399963378906,-104.55000305175781,-99.30000305175781,366.14599609375,9.90000057220459,-25.80000114440918,344.3659973144531,86.55000305175781,-45.30000305175781,385.989990234375,-210.60000610351562,105.60000610351562,313.6319885253906,-36.900001525878906,216.3000030517578,367.8399963378906,48.900001525878906,284.70001220703125,364.2099914550781,45.150001525878906,354.3000183105469,400.9939880371094,1755950631.7972374,none
332,-178.0500030517578,129.60000610351562,213.68600463867188,-103.80000305175781,-99.00000762939453,367.5979919433594,15.600000381469727,-24.150001525878906,341.4620056152344,81.30000305175781,-44.25,382.60198974609375,-212.85000610351562,108.9000015258789,304.4360046386719,-46.20000076293945,220.8000030517578,365.6619873046875,43.650001525878906,282.3000183105469,363.9679870605469,51.30000305175781,348.1500244140625,403.1719970703125,1755950631.8015356,none
333,-180.75,139.20001220703125,217.8000030517578,-103.20000457763672,-97.95000457763672,361.7900085449219,11.850000381469727,-23.100000381469727,346.7860107421875,82.95000457763672,-42.60000228881836,390.34600830078125,-206.85000610351562,108.60000610351562,310.2439880371094,-46.80000305175781,212.25001525878906,372.67999267578125,44.85000228881836,279.3000183105469,360.5799865722656,56.10000228881836,349.5,401.2359924316406,1755950631.8058605,none
334,-176.5500030517578,128.10000610351562,214.89599609375,-103.05000305175781,-98.10000610351562,365.1780090332031,13.200000762939453,-25.80000114440918,338.5579833984375,85.6500015258789,-38.55000305175781,386.9580078125,-211.20001220703125,101.10000610351562,309.760009765625,-39.30000305175781,214.35000610351562,368.8079833984375,47.25,285.75,365.90399169921875,54.150001525878906,349.0500183105469,412.6099853515625,1755950631.8092766,none
335,-181.20001220703125,129.75,216.34799194335938,-104.55000305175781,-100.05000305175781,364.6940002441406,6.900000095367432,-24.0,345.57598876953125,86.55000305175781,-41.400001525878906,387.6839904785156,-213.3000030517578,108.00000762939453,309.2760009765625,-43.650001525878906,216.15000915527344,368.5660095214844,41.70000076293945,282.45001220703125,363.4840087890625,57.45000076293945,352.3500061035156,408.2539978027344,1755950631.8133364,none
336,-178.0500030517578,130.5,208.36199951171875,-104.4000015258789,-104.70000457763672,363.24200439453125,10.050000190734863,-24.600000381469727,339.28399658203125,83.70000457763672,-40.95000076293945,384.7799987792969,-211.95001220703125,106.50000762939453,309.2760009765625,-43.650001525878906,217.65000915527344,372.19598388671875,47.55000305175781,282.75,357.1919860839844,56.55000305175781,350.5500183105469,411.1579895019531,1755950631.8179946,none
337,-178.35000610351562,132.45001220703125,215.3800048828125,-103.80000305175781,-99.75000762939453,362.27398681640625,11.25,-24.30000114440918,343.156005859375,82.80000305175781,-38.400001525878906,384.5379943847656,-209.25001525878906,106.20000457763672,305.88800048828125,-45.45000076293945,216.3000030517578,366.38800048828125,47.70000076293945,275.1000061035156,356.7080078125,48.45000076293945,353.1000061035156,408.4960021972656,1755950631.8214447,none
338,-180.45001220703125,125.55000305175781,216.34799194335938,-101.85000610351562,-94.05000305175781,361.3059997558594,10.800000190734863,-24.750001907348633,345.8179931640625,85.20000457763672,-40.80000305175781,381.6340026855469,-207.00001525878906,103.50000762939453,306.8559875488281,-46.05000305175781,212.10000610351562,370.260009765625,48.750003814697266,283.5,356.7080078125,46.35000228881836,355.8000183105469,402.92999267578125,1755950631.8257804,none
339,-173.85000610351562,125.4000015258789,221.91400146484375,-106.05000305175781,-101.70000457763672,355.2560119628906,11.850000381469727,-23.700000762939453,344.8500061035156,83.10000610351562,-37.80000305175781,386.4739990234375,-209.25001525878906,102.45000457763672,303.9519958496094,-42.60000228881836,210.90000915527344,364.2099914550781,45.75,282.0,359.85400390625,57.60000228881836,351.75,408.4960021972656,1755950631.830126,none
340,-180.60000610351562,134.10000610351562,214.65399169921875,-102.30000305175781,-103.80000305175781,366.38800048828125,11.100000381469727,-24.450000762939453,339.76800537109375,83.55000305175781,-43.95000076293945,381.3919982910156,-210.15000915527344,107.55000305175781,304.9200134277344,-40.05000305175781,216.3000030517578,363.72601318359375,43.05000305175781,278.5500183105469,353.8039855957031,47.25,355.3500061035156,399.0579833984375,1755950631.8341901,none
341,-177.0,128.70001220703125,214.65399169921875,-100.95000457763672,-103.05000305175781,358.1600036621094,10.350000381469727,-24.450000762939453,344.3659973144531,87.60000610351562,-43.35000228881836,381.8760070800781,-204.15000915527344,112.20000457763672,315.083984375,-38.85000228881836,218.70001220703125,370.260009765625,40.20000076293945,283.95001220703125,363.72601318359375,53.400001525878906,353.8500061035156,408.2539978027344,1755950631.837627,none
342,-180.60000610351562,132.90000915527344,221.91400146484375,-103.35000610351562,-99.00000762939453,358.6440124511719,9.450000762939453,-23.25,339.76800537109375,83.10000610351562,-42.900001525878906,380.42401123046875,-215.10000610351562,106.95000457763672,305.40399169921875,-43.95000076293945,219.15000915527344,368.0820007324219,46.05000305175781,286.5,362.75799560546875,51.45000076293945,355.8000183105469,401.4779968261719,1755950631.8415499,none
